id_cidade|ds_cidade|id_estado
4544|NOVA XAVANTINA|16
4555|NOVO DIAMANTINO (DIAMANTINO)|16
4561|NOVO HORIZONTE DO NORTE|16
4568|NOVO MUNDO|16
4575|NOVO SANTO ANTONIO|16
4576|NOVO SAO JOAQUIM|16
4610|Nova Mutum|16
4620|Novo São Joaquim|16
4834|PARANAITA|16
4839|PARANATINGA|16
4880|PASSAGEM DA CONCEICAO (VARZEA|16
4958|PEDRA PRETA|16
4990|PEIXOTO DE AZEVEDO|16
5148|PLACA DE SANTO ANTONIO (JUSCIM|16
5157|PLANALTO DA SERRA|16
5182|POCONE|16
5200|PONTAL DO ARAGUAIA|16
5212|PONTE BRANCA|16
5218|PONTES E LACERDA|16
5243|PORTO ALEGRE DO NORTE|16
5254|PORTO DOS GAUCHOS|16
5255|PORTO ESPERIDIAO|16
5256|PORTO ESTRELA|16
5296|POXOREU|16
5340|PRIMAVERA (SORRISO)|16
5341|PRIMAVERA DO LESTE|16
5371|Paranatinga|16
5396|Pedra Preta|16
5435|Pontes e Lacerda|16
5456|Primavera do Leste|16
5488|QUERENCIA|16
5516|Querência|16
5563|RESERVA DO CABACAL|16
5600|RIBEIRAO CASCALHEIRA|16
5613|RIBEIRAOZINHO|16
5721|RONDOLANDIA|16
5724|RONDONOPOLIS|16
5735|ROSARIO OESTE|16
5785|Rondonópolis|16
5821|SALTO DO CEU|16
5859|SANTA CARMEM|16
5890|SANTA CRUZ DO XINGU|16
5895|SANTA ELVIRA (JUSCIMEIRA)|16
5982|SANTA RITA DO TRIVELATO|16
6051|SANTO AFONSO|16
6107|SANTO ANTONIO DO LESTE|16
6108|SANTO ANTONIO DO LEVERGER|16
6191|SAO FELIX DO ARAGUAIA|16
6308|SAO JOAQUIM (TANGARA DA SERRA)|16
6381|SAO JOSE DO POVO|16
6382|SAO JOSE DO RIO CLARO|16
6393|SAO JOSE DO XINGU|16
6399|SAO JOSE DOS QUATRO MARCOS|16
6469|SAO PEDRO DA CIPA|16
6547|SAPEZAL|16
6648|SERRA NOVA DOURADA|16
6703|SINOP|16
6736|SORRISO|16
6834|Sinop|16
6880|São José do Xingu|16
6912|TABAPORA|16
6949|TANGARA DA SERRA|16
6970|TAPURAH|16
7033|TERRA NOVA DO NORTE|16
7038|TESOURO|16
7087|TORIXOREU|16
7187|Tangará da Serra|16
7268|UNIAO DO SUL|16
7313|V BELA DA SANTISSIMA TRINDADE|16
7318|VALE DE SAO DOMINGOS|16
7354|VARZEA GRANDE|16
7371|VERA|16
7408|VILA BELA DA SANTISSIMA TRINDA|16
7437|VILA RICA|16
7478|VL BELA SANT TRINDADE|16
7519|Várzea Grande|16
7574|chapada dos guimarães|16
1060|Bh|17
2032|Cássia|17
1|(BARCARENA)|18
8|ABAETETUBA|18
15|ABEL FIGUEIREDO|18
24|ACARA|18
51|AFUA|18
56|AGUA AZUL DO NORTE|18
126|ALENQUER|18
145|ALMEIRIM|18
158|ALTAMIRA|18
162|ALTER DO CHAO (SANTAREM)|18
251|ANAJAS|18
256|ANANINDEUA|18
258|ANAPU|18
324|APEU (CASTANHAL)|18
499|AUGUSTO CORREA|18
507|AURORA DO PARA|18
546|Ananindeua|18
600|BAGRE|18
606|BAIAO|18
640|BANNACH|18
660|BARCARENA|18
712|BARREIRA DOS CAMPOS (SANTANA D|18
782|BELTERRA|18
790|BENEVIDES|18
891|BOM JESUS DO TOCANTINS|18
947|BRAGANCA|18
954|BRASIL NOVO|18
984|BREJO GRANDE DO ARAGUAIA|18
989|BREU BRANCO|18
990|BREVES|18
1007|BUJARU|18
1028|Bagre|18
1054|Belém|18
1129|CACHOEIRA DO ARARI|18
1135|CACHOEIRA DO PIRIA|18
1231|CAMETA|18
1232|CAMETÁ|18
1304|CANAA DOS CARAJAS|18
1354|CAPANEMA|18
1383|CAPITAO POCO|18
1404|CARAJAS|18
1405|CARAJAS (PARAUAPEBAS)|18
1491|CASTANHAL|18
1496|CASTELO DOS SONHOS (ALTAMIRA)|18
1640|COLARES|18
1683|CONCEICAO DO ARAGUAIA|18
1699|CONCORDIA DO PARA|18
1867|CUMARU DO NORTE|18
1877|CURIONOPOLIS|18
1888|CURRALINHO|18
1890|CURUA|18
1891|CURUAI (SANTAREM)|18
1892|CURUCA|18
1926|Cameta|18
2111|DOM ELISEU|18
2191|ELDORADO DOS CARAJAS|18
2328|FARO|18
2362|FERNANDES BELO (VISEU)|18
2401|FLORESTA DO ARAGUAIA|18
2525|GARRAFAO DO NORTE|18
2568|GOIANESIA DO PARA|18
2721|GURUPA|18
2775|HIDRELETRICA TUCURUI (TUCURUI)|18
2888|IGARAPE-ACU|18
2889|IGARAPE-MIRI|18
2958|INHANGAPI|18
2999|IPIXUNA DO PARA|18
3036|IRITUIA|18
3090|ITAITUBA|18
3224|ITUPIRANGA|18
3332|JACAREACANGA|18
3347|JACUNDA|18
3533|JURUTI|18
3716|LIMOEIRO DO AJURU|18
3841|MAE DO RIO|18
3844|MAGALHAES BARATA|18
3849|MAIAUATA (IGARAPE-MIRI)|18
3909|MARABA|18
3916|MARACANA|18
3982|MARITUBA|18
4052|MEDICILANDIA|18
4055|MELGACO|18
4127|MIRITITUBA (ITAITUBA)|18
4131|MOCAJUBA|18
4146|MOJU|18
4147|MOJUI DOS CAMPOS|18
4170|MONTE ALEGRE|18
4194|MONTE DOURADO (ALMEIRIM)|18
4217|MORADA NOVA (MARABA)|18
4250|MOSQUEIRO|18
4257|MUANA|18
4283|MURUCUPI (BARCARENA)|18
4334|Medicilândia|18
4472|NOVA ESPERANCA DO PIRIA|18
4489|NOVA IPIXUNA|18
4536|NOVA TIMBOTEUA|18
4573|NOVO PROGRESSO|18
4574|NOVO REPARTIMENTO|18
4623|OBIDOS|18
4628|OEIRAS DO PARA|18
4659|ORIXIMINA|18
4675|OUREM|18
4678|OURILANDIA DO NORTE|18
4703|Oriximiná|18
4715|PACAJA|18
4743|PALESTINA DO PARA|18
4806|PARAGOMINAS|18
4851|PARAUAPEBAS|18
4912|PAU DARCO|18
4989|PEIXE-BOI|18
5043|PICARRA|18
5149|PLACAS|18
5196|PONTA DE PEDRAS|18
5237|PORTEL|18
5251|PORTO DE MOZ|18
5274|PORTO TROMBETAS|18
5275|PORTO TROMBETAS (ORIXIMINA)|18
5306|PRAINHA|18
5338|PRIMAVERA|18
5375|Parauapebas|18
5468|QUATIPURU|18
5472|QUATRO BOCAS|18
5473|QUATRO BOCAS (TOME-ACU)|18
5666|RIO MARIA|18
5687|RIO VERMELHO (XINGUARA)|18
5723|RONDON DO PARA|18
5745|RUROPOLIS|18
5812|SALINOPOLIS|18
5830|SALVATERRA|18
5853|SANTA BARBARA DO PARA|18
5879|SANTA CRUZ DO ARARI|18
5916|SANTA ISABEL DO PARA|18
5929|SANTA LUZIA DO PARA|18
5942|SANTA MARIA DAS BARREIRAS|18
5949|SANTA MARIA DO PARA|18
6022|SANTANA DO ARAGUAIA|18
6047|SANTAREM|18
6048|SANTAREM NOVO|18
6121|SANTO ANTONIO DO TAUA|18
6162|SAO CAETANO DE ODIVELAS|18
6178|SAO DOMINGOS DO ARAGUAIA|18
6180|SAO DOMINGOS DO CAPIM|18
6195|SAO FELIX DO XINGU|18
6214|SAO FRANCISCO DO PARA|18
6228|SAO GERALDO DO ARAGUAIA|18
6272|SAO JOAO DE PIRABAS|18
6275|SAO JOAO DO ARAGUAIA|18
6449|SAO MIGUEL DO GUAMA|18
6504|SAO SEBASTIAO DA BOA VISTA|18
6552|SAPUCAIA|18
6595|SENADOR JOSE PORFIRIO|18
6738|SOURE|18
6934|TAILANDIA|18
6997|TAUARI (CAPANEMA)|18
7029|TERRA ALTA|18
7037|TERRA SANTA|18
7082|TOME-ACU|18
7095|TRACUATEUA|18
7143|TUCUMA|18
7146|TUCURUI|18
7251|ULIANOPOLIS|18
7283|URUARA|18
7407|VIGIA|18
7412|VILA DOS CABANOS (BARCARENA)|18
7459|VISEU|18
7474|VITORIA DO XINGU|18
7539|XINGUARA|18
92|AGUIAR|19
103|ALAGOA GRANDE|19
104|ALAGOA NOVA|19
105|ALAGOINHA|19
114|ALCANTIL|19
137|ALGODAO DE JANDAIRA|19
140|ALHANDRA|19
243|AMPARO|19
313|APARECIDA|19
345|ARACAGI|19
402|ARARA|19
412|ARARUNA|19
429|AREIA|19
433|AREIA DE BARAUNAS|19
434|AREIAL|19
455|AROEIRAS|19
487|ASSUNCAO|19
528|Alagoinha|19
603|BAIA DA TRAICAO|19
628|BANANEIRAS|19
655|BARAUNA|19
672|BARRA DE SANTA ROSA|19
673|BARRA DE SANTANA|19
749|BAYEUX|19
768|BELEM DO BREJO DO CRUZ|19
800|BERNARDINO BATISTA|19
836|BOA VENTURA|19
840|BOA VISTA|19
917|BONITO DE SANTA FE|19
919|BOQUEIRAO|19
927|BORBOREMA|19
980|BREJO DO CRUZ|19
982|BREJO DOS SANTOS|19
1096|CAAPORA|19
1099|CABACEIRAS|19
1104|CABEDELO|19
1137|CACHOEIRA DOS INDIOS|19
1146|CACIMBA DE AREIA|19
1147|CACIMBA DE DENTRO|19
1148|CACIMBAS|19
1174|CAICARA|19
1189|CAJAZEIRAS|19
1198|CALDAS BRANDAO|19
1215|CAMALAU|19
1246|CAMPINA GRANDE|19
1370|CAPIM|19
1415|CARAUBAS|19
1466|CARRAPATEIRA|19
1487|CASSERENGUE|19
1511|CATINGUEIRA|19
1513|CATOLE DO ROCHA|19
1525|CATURITE|19
1668|CONCEICAO|19
1700|CONDADO|19
1708|CONGO|19
1742|COREMAS|19
1810|COXIXOLA|19
1843|CRUZ DO ESPIRITO SANTO|19
1857|CUBATI|19
1860|CUITE|19
1861|CUITE DE MAMANGUAPE|19
1862|CUITEGI|19
1884|CURRAL DE CIMA|19
1887|CURRAL VELHO|19
1901|Cabedelo|19
1916|Cajazeiras|19
1919|Caldas Brandão|19
1921|Camalaú|19
1929|Campina Grande|19
1977|Casserengue|19
1981|Catolé Do Rocha|19
2006|Conceição|19
2008|Condado|19
2035|DAMIAO|19
2055|DESTERRO|19
2061|DIAMANTE|19
2129|DONA INES|19
2156|DUAS ESTRADAS|19
2162|Desterro|19
2200|EMAS|19
2213|ENGENHEIRO AVIDOS (CAJAZEIRAS)|19
2248|ESPERANCA|19
2319|FAGUNDES|19
2463|FREI MARTINHO|19
2501|GADO BRAVO|19
2503|GALANTE (CAMPINA GRANDE)|19
2663|GUARABIRA|19
2719|GURINHEM|19
2720|GURJAO|19
2816|IBIARA|19
2882|IGARACY|19
2924|IMACULADA|19
2952|INGA|19
3043|ITABAIANA|19
3165|ITAPORANGA|19
3167|ITAPOROROCA|19
3194|ITATUBA|19
3250|Igaracy|19
3327|JACARAU|19
3443|JERICO|19
3468|JOAO PESSOA|19
3477|JOCA CLAUDINO|19
3494|JUAREZ TAVORA|19
3497|JUAZEIRINHO|19
3512|JUNCO DO SERIDO|19
3525|JURIPIRANGA|19
3528|JURU|19
3565|JoÃ£o Pessoa|19
3567|João Pessoa|19
3569|Juazeirinho|19
3598|LAGOA|19
3606|LAGOA DE DENTRO|19
3607|LAGOA DE DENTRO (CAMPINA GRAND|19
3635|LAGOA SECA|19
3681|LASTRO|19
3701|LEROLANDIA (SANTA RITA)|19
3726|LIVRAMENTO|19
3732|LOGRADOURO|19
3746|LUCENA|19
3840|MAE DAGUA|19
3868|MALTA|19
3870|MAMANGUAPE|19
3876|MANAIRA|19
3931|MARCACAO|19
3950|MARI|19
3983|MARIZOPOLIS|19
4003|MASSARANDUBA|19
4010|MATARACA|19
4022|MATINHAS|19
4026|MATO GROSSO|19
4040|MATUREIA|19
4137|MOGEIRO|19
4165|MONTADAS|19
4196|MONTE HOREBE|19
4206|MONTEIRO|19
4326|MarizÃ³polis|19
4359|Monteiro|19
4385|NATUBA|19
4393|NAZAREZINHO|19
4477|NOVA FLORESTA|19
4515|NOVA PALMEIRA|19
4583|NUCLEO N 2 (SOUSA)|19
4626|ODILANDIA (SANTA RITA)|19
4633|OLHO DAGUA|19
4648|OLIVEDOS|19
4686|OURO VELHO|19
4846|PARARI|19
4879|PASSAGEM|19
4901|PATOS|19
4956|PEDRA LAVRADA|19
4963|PEDRAS DE FOGO|19
4985|PEDRO REGIS|19
5038|PIANCO|19
5046|PICUI|19
5057|PILOES|19
5058|PILOEZINHOS|19
5139|PIRPIRITUBA|19
5143|PITIMBU|19
5167|POCINHOS|19
5171|POCO DANTAS|19
5174|POCO DE JOSE DE MOURA|19
5189|POMBAL|19
5344|PRINCESA ISABEL|19
5357|PUXINANA|19
5382|Patos|19
5506|QUIXABA|19
5557|REMIGIO|19
5573|RIACHAO DO BACAMARTE|19
5576|RIACHAO DO POCO|19
5583|RIACHO DE SANTO ANTONIO|19
5584|RIACHO DOS CAVALOS|19
5683|RIO TINTO|19
5805|SALGADINHO|19
5807|SALGADO DE SAO FELIX|19
5860|SANTA CECILIA|19
5867|SANTA CRUZ|19
5909|SANTA GERTRUDES (PATOS)|19
5926|SANTA LUZIA DO CARIRI|19
5962|SANTA RITA (UIRAUNA)|19
6000|SANTA TEREZINHA (CAMPINA GRAND|19
6001|SANTA TEREZINHA (CAMPINA GRANDE)|19
6017|SANTANA DE MANGUEIRA|19
6043|SANTANA DOS GARROTES|19
6069|SANTO ANDRE|19
6143|SAO BENTINHO|19
6181|SAO DOMINGOS DO CARIRI|19
6232|SAO GONCALO (SOUSA)|19
6278|SAO JOAO DO CARIRI|19
6294|SAO JOAO DO RIO DO PEIXE|19
6299|SAO JOAO DO TIGRE|19
6326|SAO JOSE DA LAGOA TAPADA|19
6329|SAO JOSE DA MATA (CAMPINA GRAN|19
6330|SAO JOSE DA MATA (CAMPINA GRANDE)|19
6338|SAO JOSE DE CAIANA|19
6339|SAO JOSE DE ESPINHARAS|19
6343|SAO JOSE DE PIRANHAS|19
6344|SAO JOSE DE PRINCESA|19
6353|SAO JOSE DO BONFIM|19
6354|SAO JOSE DO BREJO DO CRUZ|19
6386|SAO JOSE DO SABUGI|19
6397|SAO JOSE DOS CORDEIROS|19
6400|SAO JOSE DOS RAMOS|19
6423|SAO MAMEDE|19
6443|SAO MIGUEL DE TAIPU|19
6509|SAO SEBASTIAO DE LAGOA DE ROCA|19
6523|SAO SEBASTIAO DO UMBUZEIRO|19
6542|SAO VICENTE DO SERIDO|19
6545|SAPE|19
6617|SERIDO|19
6628|SERRA BRANCA|19
6630|SERRA DA RAIZ|19
6645|SERRA GRANDE|19
6652|SERRA REDONDA|19
6662|SERRARIA|19
6676|SERTAOZINHO|19
6718|SOBRADO|19
6726|SOLANEA|19
6727|SOLEDADE|19
6737|SOSSEGO|19
6739|SOUSA|19
6753|SUME|19
6781|Santa Rita|19
6841|SumÃ©|19
6927|TACIMA|19
7001|TAVARES|19
7004|TEIXEIRA|19
7017|TENORIO|19
7135|TRIUNFO|19
7198|Tavares|19
7250|UIRAUNA|19
7257|UMBUZEIRO|19
7348|VARZEA|19
7356|VARZEA NOVA (SANTA RITA)|19
7406|VIEIROPOLIS|19
7466|VISTA SERRANA|19
7544|ZABELE|19
7589|guarabira|19
7599|jacarau|19
7602|joao pessoa|19
20|ABREU E LIMA|20
46|AFOGADOS DA INGAZEIRA|20
50|AFRANIO|20
52|AGRESTINA|20
66|AGUA FRIA (BELO JARDIM)|20
70|AGUA PRETA|20
74|AGUAS BELAS|20
141|ALIANCA|20
164|ALTINHO|20
225|AMARAJI|20
233|AMEIXAS (CUMARU)|20
273|ANGELIM|20
410|ARARIPINA|20
425|ARCOVERDE|20
522|Abreu e Lima|20
524|Afogados da Ingazeira|20
532|Aliança|20
549|Angelim|20
576|Arcoverde|20
671|BARRA DE GUABIRABA|20
698|BARRA DO SIRINHAEM (SIRINHAEM)|20
720|BARREIROS|20
742|BATATEIRA|20
766|BELEM DE MARIA|20
767|BELEM DE SAO FRANCISCO|20
770|BELEM DO SAO FRANCISCO|20
778|BELO JARDIM|20
808|BETANIA|20
811|BEZERROS|20
824|BIZARRA (BOM JARDIM)|20
863|BODOCO|20
868|BOM CONSELHO|20
970|BREJAO|20
972|BREJINHO|20
978|BREJO DA MADRE DE DEUS|20
1002|BUENOS AIRES|20
1006|BUIQUE|20
1059|Bezerros|20
1071|Bom Jardim|20
1087|Brejo da Madre de Deus|20
1088|Brejo da madre de Deus|20
1106|CABO DE SANTO AGOSTINHO|20
1113|CABROBO|20
1141|CACHOEIRA SECA (CARUARU)|20
1143|CACHOEIRINHA|20
1162|CAETES|20
1196|CALCADO|20
1211|CALUMBI|20
1220|CAMARAGIBE|20
1234|CAMOCIM DE SAO FELIX|20
1301|CAMUTANGA|20
1338|CANHOTINHO|20
1389|CAPOEIRAS|20
1401|CARAIBEIRAS|20
1402|CARAIBEIRAS (TACARATU)|20
1428|CARICE (ITAMBE)|20
1436|CARIRIMIRIM (MOREILANDIA)|20
1454|CARNAIBA|20
1458|CARNAUBEIRA DA PENHA|20
1464|CARPINA|20
1470|CARUARU|20
1486|CASINHAS|20
1508|CATENDE|20
1571|CHA DE ALEGRIA|20
1572|CHA GRANDE|20
1780|CORRENTES|20
1784|CORTES|20
1852|CRUZES (PANELAS)|20
1866|CUMARU|20
1874|CUPIRA|20
1899|CUSTODIA|20
1902|Cabo De Santo Agostinho|20
1904|Cabo de Santo Agostinho|20
1911|Caetés|20
1923|Camaragibe|20
1943|Camutanga|20
1973|Caruaru|20
2031|Custódia|20
2140|DORMENTES|20
2244|ESCADA|20
2296|EXU|20
2308|Escada|20
2343|FAZENDA NOVA (BREJO DA MADRE D|20
2351|FEIRA NOVA|20
2365|FERNANDO DE NORONHA|20
2374|FERREIROS|20
2394|FLORES|20
2399|FLORESTA|20
2464|FREI MIGUELINHO|20
2510|GAMELEIRA|20
2515|GARANHUNS|20
2556|GLORIA DO GOITA|20
2620|GRANITO|20
2625|GRAVATA|20
2799|IATI|20
2823|IBIMIRIM|20
2834|IBIRAJUBA|20
2836|IBIRANGA (ITAMBE)|20
2842|IBIRATINGA (SIRINHAEM)|20
2853|IBITIRANGA (CARNAIBA)|20
2878|IGAPO (LAGOA DO OURO)|20
2890|IGARASSU|20
2901|IGUARACI|20
2910|ILHA DE ITAMARACA|20
2937|INAJA|20
2955|INGAZEIRA|20
3000|IPOJUCA|20
3008|IPUBI|20
3062|ITACURUBA|20
3080|ITAIBA|20
3147|ITAPETIM|20
3159|ITAPISSUMA|20
3179|ITAQUITINGA|20
3242|IZACOLANDIA (PETROLINA)|20
3252|Igarassu|20
3267|Ipojuca|20
3299|Itapissuma|20
3305|Itaíba|20
3317|JABITACA (IGUARACI)|20
3318|JABOATAO DOS GUARARAPES|20
3400|JAQUEIRA|20
3422|JATAUBA|20
3459|JOAO ALFREDO|20
3473|JOAQUIM NABUCO|20
3502|JUCATI|20
3518|JUPI|20
3524|JUREMA|20
3542|Jaboatão Dos Guararapes|20
3543|Jaboatão dos Guararapes|20
3544|Jaboatão dos guararapes|20
3572|Jucati|20
3580|KM 25 (PETROLINA)|20
3615|LAGOA DO CARRO|20
3616|LAGOA DO ITAENGA|20
3619|LAGOA DO OURO|20
3624|LAGOA DOS GATOS|20
3645|LAJE (CARUARU)|20
3647|LAJE GRANDE (CATENDE)|20
3654|LAJEDO|20
3714|LIMOEIRO|20
3796|Limoeiro|20
3815|MACAPARANA|20
3828|MACHADOS|20
3877|MANARI|20
3921|MARAIAL|20
4000|MASSANGANO (PETROLINA)|20
4110|MIRANDIBA|20
4221|MOREILANDIA|20
4224|MORENO|20
4379|NASCENTE (ARARIPINA)|20
4389|NAZARE DA MATA|20
4396|NEGRAS (ITAIBA)|20
4424|NOSSA SENHORA DA LUZ|20
4425|NOSSA SENHORA DA LUZ (SAO LOUR|20
4434|NOSSA SENHORA DO O|20
4435|NOSSA SENHORA DO O (IPOJUCA)|20
4467|NOVA DESCOBERTA (PETROLINA)|20
4593|Nazaré da Mata|20
4645|OLINDA|20
4664|OROBO|20
4665|OROCO|20
4677|OURICURI|20
4700|Olinda|20
4751|PALMARES|20
4769|PALMEIRINA|20
4787|PANELAS|20
4793|PAO DE ACUCAR (TAQUARITINGA DO|20
4838|PARANATAMA|20
4867|PARNAMIRIM|20
4887|PASSIRA|20
4916|PAU FERRO (QUIPAPA)|20
4917|PAUDALHO|20
4946|PEDRA|20
4992|PELADA (CARUARU)|20
5029|PESQUEIRA|20
5030|PETROLANDIA|20
5031|PETROLINA|20
5165|POCAO|20
5170|POCO COMPRIDO (CORRENTES)|20
5177|POCO FUNDO (SANTA CRUZ DO CAPI|20
5178|POCO FUNDO (SANTA CRUZ DO CAPIBARIBE)|20
5190|POMBOS|20
5206|PONTAS DE PEDRA (GOIANA)|20
5364|Palmares|20
5387|Paudalho|20
5390|Paulista|20
5407|Petrolina|20
5433|Pombos|20
5500|QUIPAPA|20
5524|RAINHA ISABEL (BOM CONSELHO)|20
5525|RAJADA (PETROLINA)|20
5541|RECIFE|20
5542|RECIFE/PE|20
5581|RIACHO DAS ALMAS|20
5597|RIBEIRAO|20
5659|RIO FORMOSO|20
5748|Recife|20
5798|SAIRE|20
5809|SALGUEIRO|20
5815|SALOA|20
5844|SANHARO|20
5869|SANTA CRUZ DA BAIXA VERDE|20
5882|SANTA CRUZ DO CAPIBARIBE|20
5905|SANTA FILOMENA|20
5939|SANTA MARIA DA BOA VISTA|20
5946|SANTA MARIA DO CAMBUCA|20
6055|SANTO AGOSTINHO (CABO DE SANTO|20
6056|SANTO AGOSTINHO (CABO DE SANTO AGOSTINHO)|20
6082|SANTO ANTONIO DAS QUEIMADAS (J|20
6083|SANTO ANTONIO DAS QUEIMADAS (JUREMA)|20
6142|SAO BENEDITO DO SUL|20
6151|SAO BENTO DO UNA|20
6164|SAO CAITANO|20
6174|SAO DOMINGOS (BREJO DA MADRE D|20
6175|SAO DOMINGOS (BREJO DA MADRE DE DEUS)|20
6247|SAO JOAO|20
6312|SAO JOAQUIM DO MONTE|20
6325|SAO JOSE DA COROA GRANDE|20
6352|SAO JOSE DO BELMONTE|20
6361|SAO JOSE DO EGITO|20
6406|SAO LOURENCO DA MATA|20
6465|SAO PEDRO (GARANHUNS)|20
6537|SAO VICENTE (ITAPETIM)|20
6642|SERRA DO VENTO (BELO JARDIM)|20
6653|SERRA TALHADA|20
6666|SERRITA|20
6669|SERROLANDIA (IPUBI)|20
6672|SERTANIA|20
6705|SIRINHAEM|20
6710|SITIO DOS NUNES (FLORES)|20
6729|SOLIDAO|20
6755|SURUBIM|20
6763|Salgueiro|20
6780|Santa Maria da Boa Vista|20
6784|Santa Terezinha|20
6821|Serra Talhada|20
6826|Sertânia|20
6873|São José da Coroa Grande|20
6875|São José do Belmonte|20
6915|TABIRA|20
6924|TACAIMBO|20
6925|TACARATU|20
6940|TAMANDARE|20
6979|TAQUARITINGA DO NORTE|20
7010|TEJUCUPAPO (GOIANA)|20
7027|TEREZINHA|20
7052|TIMBAUBA|20
7063|TIMORANTE (EXU)|20
7086|TORITAMA|20
7096|TRACUNHAEM|20
7121|TRES LADEIRAS (IGARASSU)|20
7159|TUPANATINGA|20
7164|TUPARETAMA|20
7207|Timbaúba|20
7214|Toritama|20
7218|Tracunhaém|20
7370|VENTUROSA|20
7376|VERDEJANTE|20
7384|VERMELHOS (LAGOA GRANDE)|20
7385|VERTENTE DO LERIO|20
7386|VERTENTES|20
7393|VICENCIA|20
7472|VITORIA DE SANTO ANTAO|20
7514|Vitória de Santo Antão|20
7538|XEXEU|20
7541|XUCURU (BELO JARDIM)|20
7548|afogados da ingazeira|20
7563|cabo de santo agostinho|20
7572|caruaru|20
7633|rio formoso|20
7652|surubim|20
7667|Água Preta|20
28|ACAUA|21
53|AGRICOLANDIA|21
106|ALAGOINHA DO PIAUI|21
122|ALEGRETE DO PIAUI|21
181|ALTO LONGA|21
199|ALTOS|21
211|ALVORADA DO GURGUEIA|21
228|AMARANTE|21
276|ANGICAL DO PIAUI|21
290|ANISIO DE ABREU|21
300|ANTONIO ALMEIDA|21
454|AROAZES|21
456|AROEIRAS DO ITAIM|21
457|ARRAIAL|21
489|ASSUNCAO DO PIAUI|21
517|AVELINO LOPES|21
608|BAIXA GRANDE DO RIBEIRO|21
670|BARRA DALCANTARA|21
710|BARRAS|21
715|BARREIRAS DO PIAUI|21
728|BARRO DURO|21
762|BELA VISTA DO PIAUI|21
769|BELEM DO PIAUI|21
787|BENEDITINOS|21
805|BERTOLINIA|21
809|BETANIA DO PIAUI|21
832|BOA HORA|21
857|BOCAINA|21
896|BOM PRINCIPIO DO PIAUI|21
908|BONFIM DO PIAUI|21
921|BOQUEIRAO DO PIAUI|21
959|BRASILEIRA|21
981|BREJO DO PIAUI|21
1017|BURITI DOS LOPES|21
1018|BURITI DOS MONTES|21
1094|Buriti dos Lopes|21
1103|CABECEIRAS DO PIAUI|21
1190|CAJAZEIRAS DO PIAUI|21
1193|CAJUEIRO DA PRAIA|21
1204|CALDEIRAO GRANDE DO PIAUI|21
1252|CAMPINAS DO PIAUI|21
1259|CAMPO ALEGRE DO FIDALGO|21
1273|CAMPO GRANDE DO PIAUI|21
1276|CAMPO LARGO DO PIAUI|21
1280|CAMPO MAIOR|21
1313|CANAVIEIRA|21
1350|CANTO DO BURITI|21
1379|CAPITAO DE CAMPOS|21
1381|CAPITAO GERVASIO OLIVEIRA|21
1416|CARAUBAS DO PIAUI|21
1430|CARIDADE DO PIAUI|21
1495|CASTELO DO PIAUI|21
1533|CAXINGO|21
1627|COCAL|21
1628|COCAL DE TELHA|21
1630|COCAL DOS ALVES|21
1639|COIVARAS|21
1652|COLONIA DO GURGUEIA|21
1653|COLONIA DO PIAUI|21
1684|CONCEICAO DO CANINDE|21
1759|CORONEL JOSE DIAS|21
1779|CORRENTE|21
1826|CRISTALANDIA DO PIAUI|21
1833|CRISTINO CASTRO|21
1876|CURIMATA|21
1881|CURRAIS|21
1886|CURRAL NOVO DO PIAUI|21
1889|CURRALINHOS|21
2045|DEMERVAL LOBAO|21
2079|DIRCEU ARCOVERDE|21
2112|DOM EXPEDITO LOPES|21
2114|DOM INOCENCIO|21
2125|DOMINGOS MOURAO|21
2192|ELESBAO VELOSO|21
2195|ELISEU MARTINS|21
2252|ESPERANTINA|21
2332|FARTURA DO PIAUI|21
2398|FLORES DO PIAUI|21
2402|FLORESTA DO PIAUI|21
2406|FLORIANO|21
2445|FRANCINOPOLIS|21
2447|FRANCISCO AYRES|21
2452|FRANCISCO MACEDO|21
2455|FRANCISCO SANTOS|21
2470|FRONTEIRAS|21
2535|GEMINIANO|21
2545|GILBUES|21
2635|GUADALUPE|21
2786|HUGO NAPOLEAO|21
2916|ILHA GRANDE|21
2966|INHUMA|21
2997|IPIRANGA DO PIAUI|21
3039|ISAIAS COELHO|21
3082|ITAINOPOLIS|21
3199|ITAUEIRA|21
3343|JACOBINA DO PIAUI|21
3374|JAICOS|21
3413|JARDIM DO MULATO|21
3427|JATOBA DO PIAUI|21
3446|JERUMENHA|21
3462|JOAO COSTA|21
3474|JOAQUIM PIRES|21
3478|JOCA MARQUES|21
3487|JOSE DE FREITAS|21
3500|JUAZEIRO DO PIAUI|21
3507|JULIO BORGES|21
3600|LAGOA ALEGRE|21
3609|LAGOA DE SAO FRANCISCO|21
3611|LAGOA DO BARRO DO PIAUI|21
3620|LAGOA DO PIAUI|21
3622|LAGOA DO SITIO|21
3641|LAGOINHA DO PIAUI|21
3667|LANDRI SALES|21
3752|LUIS CORREIA|21
3773|LUZILANDIA|21
3837|MADEIRO|21
3893|MANOEL EMIDIO|21
3938|MARCOLANDIA|21
3943|MARCOS PARENTE|21
4002|MASSAPE DO PIAUI|21
4018|MATIAS OLIMPIO|21
4075|MIGUEL ALVES|21
4077|MIGUEL LEAO|21
4084|MILTON BRANDAO|21
4158|MONSENHOR GIL|21
