id_subcategoria|ds_subcategoria|id_categoria
2475|Sub-categoria - 02475|41
2476|Sub-categoria - 02476|41
2501|Sub-categoria - 02501|41
2517|Sub-categoria - 02517|41
2757|Sub-categoria - 02757|41
2852|Sub-categoria - 02852|41
2853|Sub-categoria - 02853|41
2915|Sub-categoria - 02915|41
2916|Sub-categoria - 02916|41
2917|Sub-categoria - 02917|41
2941|Sub-categoria - 02941|41
3026|Sub-categoria - 03026|41
3028|Sub-categoria - 03028|41
3029|Sub-categoria - 03029|41
3031|Sub-categoria - 03031|41
3073|Sub-categoria - 03073|41
3074|Sub-categoria - 03074|41
3128|Sub-categoria - 03128|41
3160|Sub-categoria - 03160|41
3310|Sub-categoria - 03310|41
3312|Sub-categoria - 03312|41
3379|Sub-categoria - 03379|41
3414|Sub-categoria - 03414|41
3416|Sub-categoria - 03416|41
3440|Sub-categoria - 03440|41
3506|Sub-categoria - 03506|41
3509|Sub-categoria - 03509|41
3510|Sub-categoria - 03510|41
3511|Sub-categoria - 03511|41
3517|Sub-categoria - 03517|41
3522|Sub-categoria - 03522|41
3527|Sub-categoria - 03527|41
3549|Sub-categoria - 03549|41
3550|Sub-categoria - 03550|41
3561|Sub-categoria - 03561|41
101|Sub-categoria - 00101|42
310|Sub-categoria - 00310|42
345|Sub-categoria - 00345|42
862|Sub-categoria - 00862|42
1192|Sub-categoria - 01192|42
2498|Sub-categoria - 02498|42
3161|Sub-categoria - 03161|42
3171|Sub-categoria - 03171|42
3402|Sub-categoria - 03402|42
3555|Sub-categoria - 03555|42
3557|Sub-categoria - 03557|42
12|Sub-categoria - 00012|43
18|Sub-categoria - 00018|43
20|Sub-categoria - 00020|43
29|Sub-categoria - 00029|43
31|Sub-categoria - 00031|43
53|Sub-categoria - 00053|43
72|Sub-categoria - 00072|43
87|Sub-categoria - 00087|43
89|Sub-categoria - 00089|43
102|Sub-categoria - 00102|43
114|Sub-categoria - 00114|43
147|Sub-categoria - 00147|43
153|Sub-categoria - 00153|43
192|Sub-categoria - 00192|43
278|Sub-categoria - 00278|43
315|Sub-categoria - 00315|43
318|Sub-categoria - 00318|43
375|Sub-categoria - 00375|43
378|Sub-categoria - 00378|43
386|Sub-categoria - 00386|43
419|Sub-categoria - 00419|43
460|Sub-categoria - 00460|43
480|Sub-categoria - 00480|43
481|Sub-categoria - 00481|43
487|Sub-categoria - 00487|43
490|Sub-categoria - 00490|43
495|Sub-categoria - 00495|43
505|Sub-categoria - 00505|43
515|Sub-categoria - 00515|43
520|Sub-categoria - 00520|43
561|Sub-categoria - 00561|43
570|Sub-categoria - 00570|43
658|Sub-categoria - 00658|43
679|Sub-categoria - 00679|43
694|Sub-categoria - 00694|43
697|Sub-categoria - 00697|43
759|Sub-categoria - 00759|43
760|Sub-categoria - 00760|43
778|Sub-categoria - 00778|43
792|Sub-categoria - 00792|43
903|Sub-categoria - 00903|43
920|Sub-categoria - 00920|43
924|Sub-categoria - 00924|43
940|Sub-categoria - 00940|43
946|Sub-categoria - 00946|43
956|Sub-categoria - 00956|43
965|Sub-categoria - 00965|43
969|Sub-categoria - 00969|43
979|Sub-categoria - 00979|43
980|Sub-categoria - 00980|43
992|Sub-categoria - 00992|43
1006|Sub-categoria - 01006|43
1012|Sub-categoria - 01012|43
1028|Sub-categoria - 01028|43
1045|Sub-categoria - 01045|43
1047|Sub-categoria - 01047|43
1147|Sub-categoria - 01147|43
1150|Sub-categoria - 01150|43
1161|Sub-categoria - 01161|43
1163|Sub-categoria - 01163|43
1175|Sub-categoria - 01175|43
1198|Sub-categoria - 01198|43
1203|Sub-categoria - 01203|43
1205|Sub-categoria - 01205|43
1219|Sub-categoria - 01219|43
1228|Sub-categoria - 01228|43
1236|Sub-categoria - 01236|43
1274|Sub-categoria - 01274|43
1295|Sub-categoria - 01295|43
1303|Sub-categoria - 01303|43
1306|Sub-categoria - 01306|43
1307|Sub-categoria - 01307|43
1327|Sub-categoria - 01327|43
1341|Sub-categoria - 01341|43
1354|Sub-categoria - 01354|43
1362|Sub-categoria - 01362|43
1386|Sub-categoria - 01386|43
1389|Sub-categoria - 01389|43
1394|Sub-categoria - 01394|43
1406|Sub-categoria - 01406|43
1412|Sub-categoria - 01412|43
1438|Sub-categoria - 01438|43
1446|Sub-categoria - 01446|43
1449|Sub-categoria - 01449|43
1468|Sub-categoria - 01468|43
1477|Sub-categoria - 01477|43
1496|Sub-categoria - 01496|43
1554|Sub-categoria - 01554|43
1557|Sub-categoria - 01557|43
1636|Sub-categoria - 01636|43
1665|Sub-categoria - 01665|43
1676|Sub-categoria - 01676|43
1677|Sub-categoria - 01677|43
1689|Sub-categoria - 01689|43
1751|Sub-categoria - 01751|43
1774|Sub-categoria - 01774|43
1782|Sub-categoria - 01782|43
1825|Sub-categoria - 01825|43
1830|Sub-categoria - 01830|43
1934|Sub-categoria - 01934|43
1941|Sub-categoria - 01941|43
1948|Sub-categoria - 01948|43
1956|Sub-categoria - 01956|43
1979|Sub-categoria - 01979|43
1981|Sub-categoria - 01981|43
1987|Sub-categoria - 01987|43
1991|Sub-categoria - 01991|43
2002|Sub-categoria - 02002|43
2004|Sub-categoria - 02004|43
2015|Sub-categoria - 02015|43
2016|Sub-categoria - 02016|43
2045|Sub-categoria - 02045|43
2046|Sub-categoria - 02046|43
2052|Sub-categoria - 02052|43
2054|Sub-categoria - 02054|43
2057|Sub-categoria - 02057|43
2058|Sub-categoria - 02058|43
2062|Sub-categoria - 02062|43
2064|Sub-categoria - 02064|43
2065|Sub-categoria - 02065|43
2068|Sub-categoria - 02068|43
2072|Sub-categoria - 02072|43
2076|Sub-categoria - 02076|43
2077|Sub-categoria - 02077|43
2079|Sub-categoria - 02079|43
2177|Sub-categoria - 02177|43
2216|Sub-categoria - 02216|43
2230|Sub-categoria - 02230|43
2237|Sub-categoria - 02237|43
2238|Sub-categoria - 02238|43
2246|Sub-categoria - 02246|43
2247|Sub-categoria - 02247|43
2248|Sub-categoria - 02248|43
2280|Sub-categoria - 02280|43
2291|Sub-categoria - 02291|43
2321|Sub-categoria - 02321|43
2410|Sub-categoria - 02410|43
2433|Sub-categoria - 02433|43
2439|Sub-categoria - 02439|43
2454|Sub-categoria - 02454|43
2469|Sub-categoria - 02469|43
2487|Sub-categoria - 02487|43
2488|Sub-categoria - 02488|43
2489|Sub-categoria - 02489|43
2495|Sub-categoria - 02495|43
2496|Sub-categoria - 02496|43
2523|Sub-categoria - 02523|43
2701|Sub-categoria - 02701|43
2813|Sub-categoria - 02813|43
2866|Sub-categoria - 02866|43
2885|Sub-categoria - 02885|43
2897|Sub-categoria - 02897|43
2924|Sub-categoria - 02924|43
2940|Sub-categoria - 02940|43
2960|Sub-categoria - 02960|43
2991|Sub-categoria - 02991|43
3023|Sub-categoria - 03023|43
3106|Sub-categoria - 03106|43
3107|Sub-categoria - 03107|43
3109|Sub-categoria - 03109|43
3113|Sub-categoria - 03113|43
3114|Sub-categoria - 03114|43
3115|Sub-categoria - 03115|43
3124|Sub-categoria - 03124|43
3125|Sub-categoria - 03125|43
3127|Sub-categoria - 03127|43
3162|Sub-categoria - 03162|43
3165|Sub-categoria - 03165|43
3170|Sub-categoria - 03170|43
3185|Sub-categoria - 03185|43
3202|Sub-categoria - 03202|43
3221|Sub-categoria - 03221|43
3226|Sub-categoria - 03226|43
3230|Sub-categoria - 03230|43
3233|Sub-categoria - 03233|43
3242|Sub-categoria - 03242|43
3258|Sub-categoria - 03258|43
3268|Sub-categoria - 03268|43
3283|Sub-categoria - 03283|43
3289|Sub-categoria - 03289|43
3298|Sub-categoria - 03298|43
3300|Sub-categoria - 03300|43
3301|Sub-categoria - 03301|43
3302|Sub-categoria - 03302|43
3303|Sub-categoria - 03303|43
3305|Sub-categoria - 03305|43
3309|Sub-categoria - 03309|43
3317|Sub-categoria - 03317|43
3320|Sub-categoria - 03320|43
3323|Sub-categoria - 03323|43
3324|Sub-categoria - 03324|43
3325|Sub-categoria - 03325|43
3332|Sub-categoria - 03332|43
3339|Sub-categoria - 03339|43
3345|Sub-categoria - 03345|43
3348|Sub-categoria - 03348|43
3352|Sub-categoria - 03352|43
3365|Sub-categoria - 03365|43
3374|Sub-categoria - 03374|43
3389|Sub-categoria - 03389|43
3391|Sub-categoria - 03391|43
3399|Sub-categoria - 03399|43
3415|Sub-categoria - 03415|43
3420|Sub-categoria - 03420|43
3434|Sub-categoria - 03434|43
3442|Sub-categoria - 03442|43
3443|Sub-categoria - 03443|43
3465|Sub-categoria - 03465|43
3476|Sub-categoria - 03476|43
3503|Sub-categoria - 03503|43
3504|Sub-categoria - 03504|43
3512|Sub-categoria - 03512|43
3532|Sub-categoria - 03532|43
3542|Sub-categoria - 03542|43
3565|Sub-categoria - 03565|43
3575|Sub-categoria - 03575|43
3576|Sub-categoria - 03576|43
3587|Sub-categoria - 03587|43
3588|Sub-categoria - 03588|43
3589|Sub-categoria - 03589|43
3590|Sub-categoria - 03590|43
3591|Sub-categoria - 03591|43
3592|Sub-categoria - 03592|43
3593|Sub-categoria - 03593|43
3594|Sub-categoria - 03594|43
3595|Sub-categoria - 03595|43
3596|Sub-categoria - 03596|43
3597|Sub-categoria - 03597|43
3598|Sub-categoria - 03598|43
3599|Sub-categoria - 03599|43
3600|Sub-categoria - 03600|43
3601|Sub-categoria - 03601|43
3602|Sub-categoria - 03602|43
3603|Sub-categoria - 03603|43
3604|Sub-categoria - 03604|43
3608|Sub-categoria - 03608|43
3609|Sub-categoria - 03609|43
