id_produto|ds_produto|id_subcategoria
3447573|Produto - 0003447573|1588
3455042|Produto - 0003455042|1111
3477332|Produto - 0003477332|1588
3494410|Produto - 0003494410|1588
3501602|Produto - 0003501602|1318
3502362|Produto - 0003502362|566
3513065|Produto - 0003513065|2861
3514552|Produto - 0003514552|1318
3523578|Produto - 0003523578|567
3528730|Produto - 0003528730|1111
3556862|Produto - 0003556862|2213
3581140|Produto - 0003581140|336
3582539|Produto - 0003582539|1588
3589300|Produto - 0003589300|1588
3598635|Produto - 0003598635|3551
3601271|Produto - 0003601271|170
3618696|Produto - 0003618696|1214
3647029|Produto - 0003647029|1994
3650915|Produto - 0003650915|1588
3671355|Produto - 0003671355|3551
3673982|Produto - 0003673982|1588
3693771|Produto - 0003693771|1167
3705830|Produto - 0003705830|1318
3717524|Produto - 0003717524|1588
3730298|Produto - 0003730298|1588
3732871|Produto - 0003732871|1588
3738599|Produto - 0003738599|3551
3750478|Produto - 0003750478|1957
3814252|Produto - 0003814252|1588
3817041|Produto - 0003817041|1588
3822870|Produto - 0003822870|623
3834917|Produto - 0003834917|128
3838461|Produto - 0003838461|1302
3852982|Produto - 0003852982|1167
3891340|Produto - 0003891340|685
3907714|Produto - 0003907714|1890
3909120|Produto - 0003909120|3150
3922684|Produto - 0003922684|1111
3945127|Produto - 0003945127|100
3952389|Produto - 0003952389|645
3964701|Produto - 0003964701|567
3971336|Produto - 0003971336|1111
3975648|Produto - 0003975648|1588
3984977|Produto - 0003984977|3551
3992652|Produto - 0003992652|1890
3995213|Produto - 0003995213|1588
3998680|Produto - 0003998680|3551
4012346|Produto - 0004012346|3551
4014950|Produto - 0004014950|2906
4028926|Produto - 0004028926|1111
4033149|Produto - 0004033149|1053
4042825|Produto - 0004042825|1044
4048336|Produto - 0004048336|1044
4069306|Produto - 0004069306|1512
4074324|Produto - 0004074324|1111
4102853|Produto - 0004102853|1337
4103780|Produto - 0004103780|567
4108747|Produto - 0004108747|884
4112913|Produto - 0004112913|1685
4114794|Produto - 0004114794|2906
4115657|Produto - 0004115657|1588
4116898|Produto - 0004116898|3132
4122618|Produto - 0004122618|3132
4135475|Produto - 0004135475|1318
4138604|Produto - 0004138604|1053
4160227|Produto - 0004160227|3150
4169204|Produto - 0004169204|395
4188735|Produto - 0004188735|1934
4196904|Produto - 0004196904|1588
4207707|Produto - 0004207707|1588
4218489|Produto - 0004218489|1053
4237034|Produto - 0004237034|1318
4244003|Produto - 0004244003|757
4253923|Produto - 0004253923|1673
4257226|Produto - 0004257226|1044
4257527|Produto - 0004257527|3497
4272612|Produto - 0004272612|2906
4282804|Produto - 0004282804|1111
4306435|Produto - 0004306435|1370
4308727|Produto - 0004308727|1322
4321959|Produto - 0004321959|1588
4325162|Produto - 0004325162|757
4325168|Produto - 0004325168|3551
4327816|Produto - 0004327816|757
4330439|Produto - 0004330439|1167
4331162|Produto - 0004331162|1044
4331627|Produto - 0004331627|3551
4340224|Produto - 0004340224|1890
4362925|Produto - 0004362925|1111
4417299|Produto - 0004417299|3551
4427045|Produto - 0004427045|2939
4427879|Produto - 0004427879|2861
4432958|Produto - 0004432958|1318
4447233|Produto - 0004447233|1318
4447480|Produto - 0004447480|645
4448360|Produto - 0004448360|1370
4483426|Produto - 0004483426|1053
4489095|Produto - 0004489095|1641
4491795|Produto - 0004491795|1295
4508952|Produto - 0004508952|757
4510020|Produto - 0004510020|1187
4511529|Produto - 0004511529|2906
4518540|Produto - 0004518540|1111
4524030|Produto - 0004524030|1322
4532505|Produto - 0004532505|3150
4533674|Produto - 0004533674|2906
4540236|Produto - 0004540236|1167
4542860|Produto - 0004542860|1167
4549404|Produto - 0004549404|3551
4569257|Produto - 0004569257|1666
4570534|Produto - 0004570534|2906
4576915|Produto - 0004576915|1292
4607907|Produto - 0004607907|1588
4624429|Produto - 0004624429|837
4642443|Produto - 0004642443|1588
4645559|Produto - 0004645559|2906
4649729|Produto - 0004649729|757
4654739|Produto - 0004654739|1588
4682772|Produto - 0004682772|1383
4688610|Produto - 0004688610|3551
4702253|Produto - 0004702253|1216
4708748|Produto - 0004708748|1111
4714788|Produto - 0004714788|3497
4716587|Produto - 0004716587|1588
4722888|Produto - 0004722888|2911
4727289|Produto - 0004727289|3551
4728077|Produto - 0004728077|1292
4730572|Produto - 0004730572|1318
4741291|Produto - 0004741291|567
4745694|Produto - 0004745694|685
4772162|Produto - 0004772162|1630
4776801|Produto - 0004776801|2213
4776880|Produto - 0004776880|1167
4780271|Produto - 0004780271|1588
4785879|Produto - 0004785879|1588
4786234|Produto - 0004786234|3551
4790782|Produto - 0004790782|1090
4791764|Produto - 0004791764|1214
4793751|Produto - 0004793751|2906
4805340|Produto - 0004805340|1588
4829891|Produto - 0004829891|1588
4840483|Produto - 0004840483|685
4887974|Produto - 0004887974|1318
4889760|Produto - 0004889760|1052
4899733|Produto - 0004899733|1588
4902985|Produto - 0004902985|757
4912285|Produto - 0004912285|1588
4914602|Produto - 0004914602|3155
4924302|Produto - 0004924302|1216
4925807|Produto - 0004925807|1318
4964330|Produto - 0004964330|1318
4986051|Produto - 0004986051|567
4994047|Produto - 0004994047|1167
5017308|Produto - 0005017308|2906
5020741|Produto - 0005020741|2911
5032959|Produto - 0005032959|1214
5035425|Produto - 0005035425|3551
5039304|Produto - 0005039304|1588
5040726|Produto - 0005040726|1302
5044789|Produto - 0005044789|1167
5048516|Produto - 0005048516|1666
5055993|Produto - 0005055993|3551
5057114|Produto - 0005057114|3446
5067703|Produto - 0005067703|1588
5070375|Produto - 0005070375|509
24997|Produto - 0000024997|952
41845|Produto - 0000041845|3331
56281|Produto - 0000056281|2314
69319|Produto - 0000069319|3132
103648|Produto - 0000103648|314
104205|Produto - 0000104205|1147
106007|Produto - 0000106007|1685
130666|Produto - 0000130666|2925
213766|Produto - 0000213766|2382
278022|Produto - 0000278022|469
299198|Produto - 0000299198|3001
304401|Produto - 0000304401|2046
316562|Produto - 0000316562|2370
317871|Produto - 0000317871|152
328854|Produto - 0000328854|2381
343689|Produto - 0000343689|1357
362477|Produto - 0000362477|893
382411|Produto - 0000382411|152
383376|Produto - 0000383376|3132
383607|Produto - 0000383607|146
385099|Produto - 0000385099|187
385703|Produto - 0000385703|100
387902|Produto - 0000387902|3132
391928|Produto - 0000391928|2381
392023|Produto - 0000392023|198
395469|Produto - 0000395469|146
398160|Produto - 0000398160|3132
413170|Produto - 0000413170|146
441276|Produto - 0000441276|1588
460406|Produto - 0000460406|1666
477387|Produto - 0000477387|2906
481465|Produto - 0000481465|1167
485378|Produto - 0000485378|1588
486128|Produto - 0000486128|567
501685|Produto - 0000501685|1318
547388|Produto - 0000547388|567
547745|Produto - 0000547745|1216
550204|Produto - 0000550204|1367
555462|Produto - 0000555462|757
581918|Produto - 0000581918|2466
589149|Produto - 0000589149|1588
593209|Produto - 0000593209|2860
603080|Produto - 0000603080|3551
612745|Produto - 0000612745|1254
644935|Produto - 0000644935|3551
645585|Produto - 0000645585|1167
646883|Produto - 0000646883|1167
647459|Produto - 0000647459|1588
677174|Produto - 0000677174|2466
684901|Produto - 0000684901|964
687029|Produto - 0000687029|1588
694036|Produto - 0000694036|1111
717731|Produto - 0000717731|1187
726414|Produto - 0000726414|757
746795|Produto - 0000746795|1588
746981|Produto - 0000746981|634
760252|Produto - 0000760252|2153
760540|Produto - 0000760540|2213
765716|Produto - 0000765716|567
774216|Produto - 0000774216|3150
792702|Produto - 0000792702|2908
799865|Produto - 0000799865|3150
834495|Produto - 0000834495|1111
837897|Produto - 0000837897|1167
868209|Produto - 0000868209|2927
878395|Produto - 0000878395|1318
884146|Produto - 0000884146|3551
886432|Produto - 0000886432|3150
887755|Produto - 0000887755|576
892111|Produto - 0000892111|1588
900445|Produto - 0000900445|1588
917420|Produto - 0000917420|1111
920313|Produto - 0000920313|3551
922892|Produto - 0000922892|3551
941096|Produto - 0000941096|2992
944797|Produto - 0000944797|1588
950877|Produto - 0000950877|1090
965235|Produto - 0000965235|3150
971585|Produto - 0000971585|3551
984853|Produto - 0000984853|1588
1002203|Produto - 0001002203|1214
1029299|Produto - 0001029299|1318
1047760|Produto - 0001047760|757
1109002|Produto - 0001109002|1111
1132999|Produto - 0001132999|1167
1135529|Produto - 0001135529|1673
1141731|Produto - 0001141731|3551
1146134|Produto - 0001146134|2861
1175980|Produto - 0001175980|1641
1186402|Produto - 0001186402|3551
1188832|Produto - 0001188832|1318
1189199|Produto - 0001189199|1090
1206526|Produto - 0001206526|3132
1214317|Produto - 0001214317|1673
1214553|Produto - 0001214553|1044
1235540|Produto - 0001235540|3150
1242511|Produto - 0001242511|1433
1245840|Produto - 0001245840|3228
1250535|Produto - 0001250535|3237
1260905|Produto - 0001260905|1588
1268393|Produto - 0001268393|1673
1269007|Produto - 0001269007|509
1269349|Produto - 0001269349|170
1291127|Produto - 0001291127|2869
1292669|Produto - 0001292669|1302
1311625|Produto - 0001311625|1318
1317622|Produto - 0001317622|2861
1322652|Produto - 0001322652|3551
1332232|Produto - 0001332232|3551
1336863|Produto - 0001336863|1322
1340092|Produto - 0001340092|1318
1364472|Produto - 0001364472|948
1393101|Produto - 0001393101|645
1397839|Produto - 0001397839|3551
1409794|Produto - 0001409794|1588
1423845|Produto - 0001423845|1588
1436523|Produto - 0001436523|1666
1453260|Produto - 0001453260|2861
1457656|Produto - 0001457656|170
1458233|Produto - 0001458233|1588
1460497|Produto - 0001460497|1318
1461782|Produto - 0001461782|2906
1468696|Produto - 0001468696|1167
1474623|Produto - 0001474623|567
1501777|Produto - 0001501777|2992
1507604|Produto - 0001507604|1588
1536024|Produto - 0001536024|1090
1538646|Produto - 0001538646|1090
1547128|Produto - 0001547128|2918
1549619|Produto - 0001549619|1187
1550397|Produto - 0001550397|3259
1554427|Produto - 0001554427|1588
1556876|Produto - 0001556876|757
1558788|Produto - 0001558788|1641
1561340|Produto - 0001561340|1641
1563539|Produto - 0001563539|1588
1581616|Produto - 0001581616|1318
1590938|Produto - 0001590938|1111
1611447|Produto - 0001611447|1111
1619338|Produto - 0001619338|1167
1636419|Produto - 0001636419|1588
1645396|Produto - 0001645396|1891
1664115|Produto - 0001664115|685
1677799|Produto - 0001677799|3551
1683811|Produto - 0001683811|1588
1702272|Produto - 0001702272|1370
1704541|Produto - 0001704541|757
1733867|Produto - 0001733867|1666
1734470|Produto - 0001734470|757
1737738|Produto - 0001737738|3150
1752206|Produto - 0001752206|1318
1771116|Produto - 0001771116|1111
1793354|Produto - 0001793354|654
1798067|Produto - 0001798067|1052
1807175|Produto - 0001807175|1588
1807433|Produto - 0001807433|1214
1819370|Produto - 0001819370|1318
1857506|Produto - 0001857506|509
1859524|Produto - 0001859524|1588
1864123|Produto - 0001864123|757
1865964|Produto - 0001865964|3193
1886176|Produto - 0001886176|3150
1887241|Produto - 0001887241|1111
1893159|Produto - 0001893159|1318
1897066|Produto - 0001897066|2213
1901335|Produto - 0001901335|1588
1902467|Produto - 0001902467|1588
1938945|Produto - 0001938945|1588
1940066|Produto - 0001940066|1167
1969832|Produto - 0001969832|1588
1980040|Produto - 0001980040|1113
1986291|Produto - 0001986291|1167
1999721|Produto - 0001999721|1053
2015682|Produto - 0002015682|3150
2037609|Produto - 0002037609|1111
2047540|Produto - 0002047540|1588
2050542|Produto - 0002050542|1588
2061668|Produto - 0002061668|1588
2072924|Produto - 0002072924|3551
2074703|Produto - 0002074703|3150
2076558|Produto - 0002076558|2906
2077208|Produto - 0002077208|2911
2078394|Produto - 0002078394|1512
2089964|Produto - 0002089964|1542
2096275|Produto - 0002096275|1160
2097580|Produto - 0002097580|1588
2106593|Produto - 0002106593|1318
2107767|Produto - 0002107767|2906
2170984|Produto - 0002170984|1588
2192638|Produto - 0002192638|1588
2229155|Produto - 0002229155|1588
2234930|Produto - 0002234930|1090
2238875|Produto - 0002238875|1588
2247618|Produto - 0002247618|1111
2258973|Produto - 0002258973|2990
2260998|Produto - 0002260998|1111
2263086|Produto - 0002263086|2663
2278133|Produto - 0002278133|2908
2279214|Produto - 0002279214|1588
2280368|Produto - 0002280368|1588
2288589|Produto - 0002288589|1641
2297507|Produto - 0002297507|1563
2301152|Produto - 0002301152|1673
2303894|Produto - 0002303894|3551
2323292|Produto - 0002323292|1111
2323928|Produto - 0002323928|948
2334510|Produto - 0002334510|1111
2352600|Produto - 0002352600|1673
2357773|Produto - 0002357773|2466
2359773|Produto - 0002359773|1318
2387668|Produto - 0002387668|1111
2389897|Produto - 0002389897|1588
2391566|Produto - 0002391566|3551
2400893|Produto - 0002400893|1588
2404341|Produto - 0002404341|3551
2409242|Produto - 0002409242|1588
2417462|Produto - 0002417462|3551
2426644|Produto - 0002426644|3551
2430986|Produto - 0002430986|3551
2440354|Produto - 0002440354|1216
2449784|Produto - 0002449784|1588
2468739|Produto - 0002468739|2906
2478150|Produto - 0002478150|1318
2497791|Produto - 0002497791|567
2510314|Produto - 0002510314|1666
2511186|Produto - 0002511186|1111
2520812|Produto - 0002520812|1090
2534760|Produto - 0002534760|2906
2542178|Produto - 0002542178|1053
2550061|Produto - 0002550061|3150
2556752|Produto - 0002556752|623
2559979|Produto - 0002559979|3408
2561792|Produto - 0002561792|1111
2571448|Produto - 0002571448|566
2608217|Produto - 0002608217|2213
2612025|Produto - 0002612025|1167
2613190|Produto - 0002613190|2329
2616565|Produto - 0002616565|2213
2617022|Produto - 0002617022|1588
2620435|Produto - 0002620435|1588
2621613|Produto - 0002621613|2906
2629764|Produto - 0002629764|3228
2636525|Produto - 0002636525|1053
2654070|Produto - 0002654070|1167
2659566|Produto - 0002659566|1111
2702419|Produto - 0002702419|3237
2706547|Produto - 0002706547|1641
2726416|Produto - 0002726416|1588
2733678|Produto - 0002733678|948
2751273|Produto - 0002751273|2906
2759340|Produto - 0002759340|1167
2760904|Produto - 0002760904|1318
2762032|Produto - 0002762032|2179
2776817|Produto - 0002776817|1167
2800797|Produto - 0002800797|1588
2810287|Produto - 0002810287|1111
2813177|Produto - 0002813177|1187
2820969|Produto - 0002820969|1588
2824550|Produto - 0002824550|1167
2830621|Produto - 0002830621|1683
2857904|Produto - 0002857904|1588
2862666|Produto - 0002862666|749
2873636|Produto - 0002873636|3150
2893783|Produto - 0002893783|757
2905787|Produto - 0002905787|3551
2929750|Produto - 0002929750|1053
2931299|Produto - 0002931299|2484
2940202|Produto - 0002940202|1053
2950141|Produto - 0002950141|3194
2968599|Produto - 0002968599|886
3024431|Produto - 0003024431|749
3028571|Produto - 0003028571|1673
3030839|Produto - 0003030839|1318
3049401|Produto - 0003049401|3551
3053499|Produto - 0003053499|1295
3054830|Produto - 0003054830|1588
3060040|Produto - 0003060040|1890
3074302|Produto - 0003074302|657
3079830|Produto - 0003079830|3551
3101597|Produto - 0003101597|3551
3103329|Produto - 0003103329|1318
3115309|Produto - 0003115309|1111
3124203|Produto - 0003124203|301
3131960|Produto - 0003131960|1318
3133241|Produto - 0003133241|567
3136087|Produto - 0003136087|3551
3150742|Produto - 0003150742|2466
3160547|Produto - 0003160547|1673
3161694|Produto - 0003161694|1318
3164292|Produto - 0003164292|1666
3175951|Produto - 0003175951|1216
3176023|Produto - 0003176023|1641
3188580|Produto - 0003188580|1111
3194315|Produto - 0003194315|685
3195224|Produto - 0003195224|1641
3206165|Produto - 0003206165|1111
3215834|Produto - 0003215834|2906
3222517|Produto - 0003222517|1111
3235414|Produto - 0003235414|2663
3245491|Produto - 0003245491|1588
3261665|Produto - 0003261665|1216
3276310|Produto - 0003276310|1673
3300389|Produto - 0003300389|1167
3302612|Produto - 0003302612|3551
3311630|Produto - 0003311630|1216
3314943|Produto - 0003314943|3150
3318387|Produto - 0003318387|1318
3319599|Produto - 0003319599|1588
3320540|Produto - 0003320540|1044
3324507|Produto - 0003324507|1890
3326351|Produto - 0003326351|1666
3327705|Produto - 0003327705|2911
3333341|Produto - 0003333341|1167
3349974|Produto - 0003349974|1111
3354199|Produto - 0003354199|740
3357774|Produto - 0003357774|1167
3376906|Produto - 0003376906|3551
3381862|Produto - 0003381862|685
3406415|Produto - 0003406415|1322
3431444|Produto - 0003431444|1641
3458108|Produto - 0003458108|1890
3465242|Produto - 0003465242|3559
3466134|Produto - 0003466134|1167
3472942|Produto - 0003472942|1167
3474156|Produto - 0003474156|1322
3475158|Produto - 0003475158|3551
3478883|Produto - 0003478883|685
3479870|Produto - 0003479870|1111
3500226|Produto - 0003500226|2466
3503276|Produto - 0003503276|1318
3510060|Produto - 0003510060|1090
3514722|Produto - 0003514722|2466
3525580|Produto - 0003525580|1090
